order_id,channel_id,order_date,status,updated_at
2033,2,2025-09-07,completed,2025-09-07 00:39:06
2034,2,2025-09-07,completed,2025-09-07 07:01:55
2205,2,2025-09-08,completed,2025-09-08 22:15:10
2206,2,2025-09-08,completed,2025-09-08 19:55:43
2207,2,2025-09-08,completed,2025-09-08 10:08:35
2208,2,2025-09-08,completed,2025-09-08 22:34:26
2209,2,2025-09-08,completed,2025-09-08 15:46:12
2210,2,2025-09-08,completed,2025-09-08 13:03:01
2211,2,2025-09-08,completed,2025-09-08 20:15:10
2212,2,2025-09-08,completed,2025-09-08 05:16:23
2213,2,2025-09-08,completed,2025-09-08 19:11:56
2214,2,2025-09-08,completed,2025-09-08 16:41:16
2215,2,2025-09-08,returned,2025-09-08 10:47:53
2216,2,2025-09-08,cancelled,2025-09-08 10:36:04
2217,2,2025-09-08,cancelled,2025-09-08 00:22:35
2218,2,2025-09-08,completed,2025-09-08 02:47:09
2219,2,2025-09-08,completed,2025-09-08 18:42:12
2220,2,2025-09-08,returned,2025-09-08 07:38:50
2221,2,2025-09-08,completed,2025-09-08 03:29:26
2222,2,2025-09-08,completed,2025-09-08 11:35:59
2223,2,2025-09-08,completed,2025-09-08 13:01:27
2224,2,2025-09-08,completed,2025-09-08 03:32:44
2225,2,2025-09-08,completed,2025-09-08 02:47:07
2226,2,2025-09-08,returned,2025-09-08 20:00:36
2227,2,2025-09-08,completed,2025-09-08 06:56:37
2228,2,2025-09-08,completed,2025-09-08 16:22:09
2229,2,2025-09-08,returned,2025-09-08 19:06:50
2230,2,2025-09-08,completed,2025-09-08 13:15:15
2231,2,2025-09-08,completed,2025-09-08 18:04:10
2232,2,2025-09-08,returned,2025-09-08 23:18:52
2233,2,2025-09-08,completed,2025-09-08 01:30:37
2234,2,2025-09-08,returned,2025-09-08 04:05:32
2235,2,2025-09-08,completed,2025-09-08 09:36:07
2236,2,2025-09-08,returned,2025-09-08 23:18:26
2237,2,2025-09-08,completed,2025-09-08 12:35:39
2238,2,2025-09-08,completed,2025-09-08 18:23:56
2239,2,2025-09-08,completed,2025-09-08 11:59:57
2240,2,2025-09-08,completed,2025-09-08 04:08:29
2241,2,2025-09-08,completed,2025-09-08 15:03:26
2242,2,2025-09-08,completed,2025-09-08 09:57:08
2243,2,2025-09-08,completed,2025-09-08 16:47:40
2244,2,2025-09-08,completed,2025-09-08 08:11:55
2245,2,2025-09-08,completed,2025-09-08 19:31:19
2246,2,2025-09-08,completed,2025-09-08 20:18:09
2247,2,2025-09-08,completed,2025-09-08 06:11:51
2248,2,2025-09-08,completed,2025-09-08 06:49:32
2249,2,2025-09-08,completed,2025-09-08 05:36:08
2250,2,2025-09-08,completed,2025-09-08 18:42:03
2251,2,2025-09-08,returned,2025-09-08 10:01:32
2252,2,2025-09-08,returned,2025-09-08 22:14:09
2253,2,2025-09-08,completed,2025-09-08 03:57:02
2254,2,2025-09-08,returned,2025-09-08 08:54:21
2255,2,2025-09-08,completed,2025-09-08 15:50:47
2256,2,2025-09-08,completed,2025-09-08 04:46:55
2257,2,2025-09-08,completed,2025-09-08 12:20:45
2258,2,2025-09-08,completed,2025-09-08 18:50:00
2259,2,2025-09-08,completed,2025-09-08 08:31:33
2260,2,2025-09-08,returned,2025-09-08 04:06:26
2261,2,2025-09-08,completed,2025-09-08 11:19:05
2262,2,2025-09-08,completed,2025-09-08 13:43:20
2263,2,2025-09-08,completed,2025-09-08 20:48:12
2264,2,2025-09-08,completed,2025-09-08 02:43:53
2265,2,2025-09-08,completed,2025-09-08 19:39:20
2266,2,2025-09-08,completed,2025-09-08 01:54:23
2267,2,2025-09-08,returned,2025-09-08 02:01:16
2268,2,2025-09-08,completed,2025-09-08 14:48:08
2269,2,2025-09-08,returned,2025-09-08 21:19:26
2270,2,2025-09-08,completed,2025-09-08 15:09:24
2271,2,2025-09-08,completed,2025-09-08 19:38:00
2272,2,2025-09-08,completed,2025-09-08 00:16:14
2273,2,2025-09-08,cancelled,2025-09-08 01:16:49
2274,2,2025-09-08,completed,2025-09-08 09:30:02
2275,2,2025-09-08,completed,2025-09-08 01:26:37
2276,2,2025-09-08,completed,2025-09-08 03:46:30
2277,2,2025-09-08,completed,2025-09-08 03:39:46
2278,2,2025-09-08,returned,2025-09-08 17:09:04
2279,2,2025-09-08,returned,2025-09-08 07:47:07
2280,2,2025-09-08,completed,2025-09-08 19:54:37
2371,2,2025-09-09,cancelled,2025-09-09 01:33:34
2372,2,2025-09-09,completed,2025-09-09 08:34:07
2373,2,2025-09-09,completed,2025-09-09 22:55:04
2374,2,2025-09-09,completed,2025-09-09 03:20:02
2375,2,2025-09-09,completed,2025-09-09 18:09:23
2376,2,2025-09-09,completed,2025-09-09 18:19:01
2377,2,2025-09-09,completed,2025-09-09 10:06:18
2378,2,2025-09-09,cancelled,2025-09-09 08:04:54
2379,2,2025-09-09,completed,2025-09-09 14:54:05
2380,2,2025-09-09,completed,2025-09-09 03:09:21
2381,2,2025-09-09,completed,2025-09-09 05:24:27
2382,2,2025-09-09,completed,2025-09-09 04:35:44
2383,2,2025-09-09,completed,2025-09-09 11:59:34
2384,2,2025-09-09,returned,2025-09-09 12:21:38
2385,2,2025-09-09,completed,2025-09-09 01:02:00
2386,2,2025-09-09,completed,2025-09-09 02:33:51
2387,2,2025-09-09,returned,2025-09-09 12:09:29
2388,2,2025-09-09,completed,2025-09-09 00:52:51
2389,2,2025-09-09,returned,2025-09-09 07:44:41
2390,2,2025-09-09,completed,2025-09-09 02:43:45
2391,2,2025-09-09,completed,2025-09-09 18:33:17
2392,2,2025-09-09,completed,2025-09-09 23:45:33
2393,2,2025-09-09,returned,2025-09-09 19:08:52
2394,2,2025-09-09,returned,2025-09-09 14:50:00
2395,2,2025-09-09,cancelled,2025-09-09 17:00:26
2396,2,2025-09-09,completed,2025-09-09 08:57:33
2397,2,2025-09-09,completed,2025-09-09 17:05:58
2398,2,2025-09-09,completed,2025-09-09 14:54:21
2399,2,2025-09-09,completed,2025-09-09 00:42:01
2400,2,2025-09-09,returned,2025-09-09 20:00:34
2401,2,2025-09-09,returned,2025-09-09 11:59:11
2402,2,2025-09-09,completed,2025-09-09 00:40:01
2403,2,2025-09-09,completed,2025-09-09 01:25:42
2404,2,2025-09-09,completed,2025-09-09 08:20:48
2405,2,2025-09-09,completed,2025-09-09 05:02:32
2406,2,2025-09-09,completed,2025-09-09 06:12:01
2407,2,2025-09-09,completed,2025-09-09 01:40:31
2408,2,2025-09-09,completed,2025-09-09 02:07:22
2409,2,2025-09-09,completed,2025-09-09 03:25:22
2410,2,2025-09-09,completed,2025-09-09 07:41:05
2411,2,2025-09-09,completed,2025-09-09 03:07:17
2412,2,2025-09-09,completed,2025-09-09 23:00:47
2413,2,2025-09-09,completed,2025-09-09 13:08:07
2414,2,2025-09-09,completed,2025-09-09 06:18:34
2415,2,2025-09-09,returned,2025-09-09 08:20:58
2416,2,2025-09-09,completed,2025-09-09 07:20:17
2417,2,2025-09-09,completed,2025-09-09 14:56:49
2418,2,2025-09-09,returned,2025-09-09 18:05:04
2419,2,2025-09-09,completed,2025-09-09 23:06:28
2420,2,2025-09-09,completed,2025-09-09 22:35:42
2421,2,2025-09-09,returned,2025-09-09 06:34:58
2422,2,2025-09-09,completed,2025-09-09 21:47:56
2423,2,2025-09-09,returned,2025-09-09 07:04:53
2424,2,2025-09-09,completed,2025-09-09 05:17:12
2425,2,2025-09-09,returned,2025-09-09 23:29:30
2426,2,2025-09-09,completed,2025-09-09 09:01:49
2427,2,2025-09-09,completed,2025-09-09 00:40:04
2428,2,2025-09-09,completed,2025-09-09 07:30:44
2429,2,2025-09-09,completed,2025-09-09 15:41:17
2430,2,2025-09-09,completed,2025-09-09 07:42:35
2431,2,2025-09-09,completed,2025-09-09 11:56:14
2432,2,2025-09-09,completed,2025-09-09 06:17:15
2433,2,2025-09-09,completed,2025-09-09 21:10:36
2434,2,2025-09-09,completed,2025-09-09 05:54:52
2435,2,2025-09-09,completed,2025-09-09 01:15:45
2436,2,2025-09-09,completed,2025-09-09 14:09:00
2437,2,2025-09-09,returned,2025-09-09 02:58:14
2438,2,2025-09-09,completed,2025-09-09 18:02:10
2439,2,2025-09-09,completed,2025-09-09 01:52:15
2440,2,2025-09-09,returned,2025-09-09 05:08:38
2441,2,2025-09-09,completed,2025-09-09 16:48:07
2442,2,2025-09-09,completed,2025-09-09 10:02:39
2443,2,2025-09-09,completed,2025-09-09 08:26:11
2628,2,2025-09-10,completed,2025-09-10 10:54:32
2629,2,2025-09-10,returned,2025-09-10 16:24:38
2630,2,2025-09-10,completed,2025-09-10 13:01:28
2631,2,2025-09-10,completed,2025-09-10 12:42:02
2632,2,2025-09-10,completed,2025-09-10 13:26:40
2633,2,2025-09-10,completed,2025-09-10 18:43:05
2634,2,2025-09-10,completed,2025-09-10 03:58:18
2635,2,2025-09-10,completed,2025-09-10 16:52:24
2636,2,2025-09-10,completed,2025-09-10 03:07:52
2637,2,2025-09-10,completed,2025-09-10 18:12:51
2638,2,2025-09-10,completed,2025-09-10 22:34:06
2639,2,2025-09-10,completed,2025-09-10 14:04:48
2640,2,2025-09-10,completed,2025-09-10 15:09:37
2641,2,2025-09-10,completed,2025-09-10 07:39:49
2642,2,2025-09-10,completed,2025-09-10 15:30:22
2643,2,2025-09-10,completed,2025-09-10 01:59:12
2644,2,2025-09-10,completed,2025-09-10 16:26:51
2645,2,2025-09-10,returned,2025-09-10 00:32:42
2646,2,2025-09-10,completed,2025-09-10 12:42:15
2647,2,2025-09-10,returned,2025-09-10 17:00:39
2648,2,2025-09-10,completed,2025-09-10 08:15:53
2649,2,2025-09-10,completed,2025-09-10 06:04:37
2650,2,2025-09-10,completed,2025-09-10 08:28:58
2651,2,2025-09-10,completed,2025-09-10 22:41:29
2652,2,2025-09-10,returned,2025-09-10 01:40:21
2653,2,2025-09-10,completed,2025-09-10 18:01:17
2654,2,2025-09-10,completed,2025-09-10 03:27:21
2655,2,2025-09-10,completed,2025-09-10 16:27:08
2656,2,2025-09-10,completed,2025-09-10 09:20:42
2657,2,2025-09-10,completed,2025-09-10 05:28:00
2658,2,2025-09-10,completed,2025-09-10 14:25:10
2659,2,2025-09-10,completed,2025-09-10 07:07:27
2660,2,2025-09-10,returned,2025-09-10 04:21:26
2661,2,2025-09-10,completed,2025-09-10 00:40:51
2662,2,2025-09-10,completed,2025-09-10 15:19:19
2663,2,2025-09-10,completed,2025-09-10 02:23:56
2664,2,2025-09-10,completed,2025-09-10 02:06:38
2665,2,2025-09-10,completed,2025-09-10 15:29:03
2666,2,2025-09-10,completed,2025-09-10 20:25:59
2667,2,2025-09-10,completed,2025-09-10 19:32:47
2668,2,2025-09-10,completed,2025-09-10 15:59:14
2669,2,2025-09-10,completed,2025-09-10 17:11:45
2670,2,2025-09-10,completed,2025-09-10 09:55:03
2671,2,2025-09-10,completed,2025-09-10 14:59:18
2672,2,2025-09-10,returned,2025-09-10 22:55:57
2673,2,2025-09-10,completed,2025-09-10 10:53:59
2674,2,2025-09-10,completed,2025-09-10 20:59:05
2675,2,2025-09-10,completed,2025-09-10 13:41:07
2676,2,2025-09-10,completed,2025-09-10 04:25:31
2677,2,2025-09-10,returned,2025-09-10 01:31:59
2678,2,2025-09-10,returned,2025-09-10 02:15:56
