order_id,channel_id,order_date,status,updated_at
1223,1,2025-09-02,completed,2025-09-02 09:53:09
1224,1,2025-09-02,completed,2025-09-02 03:17:03
1225,1,2025-09-02,completed,2025-09-02 05:50:46
1226,1,2025-09-02,completed,2025-09-02 23:17:17
1227,1,2025-09-02,completed,2025-09-02 15:37:29
1228,1,2025-09-02,completed,2025-09-02 19:51:38
1229,1,2025-09-02,completed,2025-09-02 13:15:38
1230,1,2025-09-02,completed,2025-09-02 15:53:19
1231,1,2025-09-02,cancelled,2025-09-02 06:23:45
1232,1,2025-09-02,cancelled,2025-09-02 02:17:23
1233,1,2025-09-02,completed,2025-09-02 01:14:15
1234,1,2025-09-02,completed,2025-09-02 08:37:27
1235,1,2025-09-02,completed,2025-09-02 14:33:32
1236,1,2025-09-02,returned,2025-09-02 19:36:00
1237,1,2025-09-02,cancelled,2025-09-02 14:37:02
1238,1,2025-09-02,completed,2025-09-02 05:23:52
1239,1,2025-09-02,cancelled,2025-09-02 11:59:29
1240,1,2025-09-02,completed,2025-09-02 02:16:11
1241,1,2025-09-02,completed,2025-09-02 01:12:36
1242,1,2025-09-02,completed,2025-09-02 12:19:27
1243,1,2025-09-02,completed,2025-09-02 20:05:59
1244,1,2025-09-02,completed,2025-09-02 10:54:54
1245,1,2025-09-02,completed,2025-09-02 09:41:09
1246,1,2025-09-02,completed,2025-09-02 15:30:23
1247,1,2025-09-02,completed,2025-09-02 04:04:12
1248,1,2025-09-02,completed,2025-09-02 08:25:16
1249,1,2025-09-02,processing,2025-09-02 21:20:24
1250,1,2025-09-02,returned,2025-09-02 03:45:43
1251,1,2025-09-02,completed,2025-09-02 18:05:41
1252,1,2025-09-02,completed,2025-09-02 11:23:38
1253,1,2025-09-02,completed,2025-09-02 14:08:39
1254,1,2025-09-02,completed,2025-09-02 02:25:07
1255,1,2025-09-02,returned,2025-09-02 02:09:15
1256,1,2025-09-02,processing,2025-09-02 00:11:06
1257,1,2025-09-02,completed,2025-09-02 03:55:43
1258,1,2025-09-02,cancelled,2025-09-02 18:43:06
1259,1,2025-09-02,completed,2025-09-02 05:53:51
1260,1,2025-09-02,returned,2025-09-02 13:43:53
1261,1,2025-09-02,completed,2025-09-02 16:39:00
1262,1,2025-09-02,returned,2025-09-02 05:12:03
1263,1,2025-09-02,completed,2025-09-02 02:25:08
1264,1,2025-09-02,completed,2025-09-02 03:12:00
1265,1,2025-09-02,completed,2025-09-02 03:58:39
1266,1,2025-09-02,completed,2025-09-02 22:24:22
1267,1,2025-09-02,completed,2025-09-02 12:22:51
1268,1,2025-09-02,completed,2025-09-02 17:00:07
1269,1,2025-09-02,completed,2025-09-02 15:34:43
1270,1,2025-09-02,completed,2025-09-02 00:34:58
1271,1,2025-09-02,completed,2025-09-02 07:29:13
1272,1,2025-09-02,completed,2025-09-02 17:07:39
1273,1,2025-09-02,completed,2025-09-02 03:40:12
1274,1,2025-09-02,processing,2025-09-02 17:55:53
1275,1,2025-09-02,completed,2025-09-02 10:52:06
1276,1,2025-09-02,returned,2025-09-02 03:18:50
1277,1,2025-09-02,processing,2025-09-02 13:50:14
1278,1,2025-09-02,completed,2025-09-02 02:48:46
1279,1,2025-09-02,completed,2025-09-02 15:10:40
1280,1,2025-09-02,processing,2025-09-02 10:57:39
1281,1,2025-09-02,completed,2025-09-02 15:44:15
1282,1,2025-09-02,completed,2025-09-02 09:07:58
1283,1,2025-09-02,cancelled,2025-09-02 12:18:23
1284,1,2025-09-02,completed,2025-09-02 10:05:20
1285,1,2025-09-02,returned,2025-09-02 05:32:27
1286,1,2025-09-02,completed,2025-09-02 08:56:33
1287,1,2025-09-02,processing,2025-09-02 13:27:45
1288,1,2025-09-02,completed,2025-09-02 09:23:02
1289,1,2025-09-02,completed,2025-09-02 04:53:01
1290,1,2025-09-02,completed,2025-09-02 13:09:20
1291,1,2025-09-02,completed,2025-09-02 19:09:06
1292,1,2025-09-02,completed,2025-09-02 23:59:52
1293,1,2025-09-02,returned,2025-09-02 13:14:07
1294,1,2025-09-02,completed,2025-09-02 03:11:07
1295,1,2025-09-02,completed,2025-09-02 09:20:01
1323,1,2025-09-03,completed,2025-09-03 18:39:22
1324,1,2025-09-03,completed,2025-09-03 01:49:57
1325,1,2025-09-03,completed,2025-09-03 20:49:44
1326,1,2025-09-03,completed,2025-09-03 18:47:43
1327,1,2025-09-03,completed,2025-09-03 00:08:31
1328,1,2025-09-03,completed,2025-09-03 07:59:52
1329,1,2025-09-03,completed,2025-09-03 08:35:10
1330,1,2025-09-03,completed,2025-09-03 19:46:11
1331,1,2025-09-03,returned,2025-09-03 00:01:32
1332,1,2025-09-03,completed,2025-09-03 22:27:29
1333,1,2025-09-03,cancelled,2025-09-03 04:20:50
1334,1,2025-09-03,completed,2025-09-03 00:07:34
1335,1,2025-09-03,completed,2025-09-03 16:20:26
1336,1,2025-09-03,completed,2025-09-03 16:24:25
1337,1,2025-09-03,completed,2025-09-03 18:05:56
1338,1,2025-09-03,completed,2025-09-03 06:28:44
1339,1,2025-09-03,completed,2025-09-03 03:04:06
1340,1,2025-09-03,completed,2025-09-03 22:03:17
1341,1,2025-09-03,cancelled,2025-09-03 09:01:17
1342,1,2025-09-03,completed,2025-09-03 12:07:24
1343,1,2025-09-03,completed,2025-09-03 14:40:15
1344,1,2025-09-03,completed,2025-09-03 19:14:47
1345,1,2025-09-03,completed,2025-09-03 10:16:55
1346,1,2025-09-03,completed,2025-09-03 04:11:11
1347,1,2025-09-03,completed,2025-09-03 00:41:32
1348,1,2025-09-03,cancelled,2025-09-03 02:10:18
1349,1,2025-09-03,completed,2025-09-03 17:45:30
1350,1,2025-09-03,completed,2025-09-03 05:36:40
1351,1,2025-09-03,completed,2025-09-03 23:31:23
1352,1,2025-09-03,cancelled,2025-09-03 16:46:36
1353,1,2025-09-03,completed,2025-09-03 21:54:26
1354,1,2025-09-03,cancelled,2025-09-03 13:02:31
1355,1,2025-09-03,cancelled,2025-09-03 21:53:46
1356,1,2025-09-03,completed,2025-09-03 00:10:29
1357,1,2025-09-03,completed,2025-09-03 15:39:40
1358,1,2025-09-03,completed,2025-09-03 09:57:04
1359,1,2025-09-03,completed,2025-09-03 04:34:45
1360,1,2025-09-03,returned,2025-09-03 19:50:11
1361,1,2025-09-03,completed,2025-09-03 05:06:22
1362,1,2025-09-03,completed,2025-09-03 06:32:50
1363,1,2025-09-03,processing,2025-09-03 19:20:12
1364,1,2025-09-03,cancelled,2025-09-03 19:28:33
1365,1,2025-09-03,cancelled,2025-09-03 04:56:44
1366,1,2025-09-03,completed,2025-09-03 11:00:15
1367,1,2025-09-03,completed,2025-09-03 03:39:05
1368,1,2025-09-03,completed,2025-09-03 01:38:09
1369,1,2025-09-03,completed,2025-09-03 10:31:18
1370,1,2025-09-03,completed,2025-09-03 04:41:44
1371,1,2025-09-03,cancelled,2025-09-03 04:08:03
1372,1,2025-09-03,returned,2025-09-03 21:44:39
1373,1,2025-09-03,completed,2025-09-03 01:23:17
1374,1,2025-09-03,completed,2025-09-03 10:11:27
1375,1,2025-09-03,completed,2025-09-03 13:45:49
1376,1,2025-09-03,cancelled,2025-09-03 06:13:44
1377,1,2025-09-03,completed,2025-09-03 10:03:14
1378,1,2025-09-03,completed,2025-09-03 03:01:04
1379,1,2025-09-03,completed,2025-09-03 02:07:28
1380,1,2025-09-03,completed,2025-09-03 17:40:17
1381,1,2025-09-03,completed,2025-09-03 07:34:40
1382,1,2025-09-03,completed,2025-09-03 05:49:29
1383,1,2025-09-03,completed,2025-09-03 22:37:00
1384,1,2025-09-03,completed,2025-09-03 07:06:52
1385,1,2025-09-03,completed,2025-09-03 11:07:15
1386,1,2025-09-03,cancelled,2025-09-03 18:32:04
1387,1,2025-09-03,completed,2025-09-03 02:12:39
1388,1,2025-09-03,cancelled,2025-09-03 02:38:42
1389,1,2025-09-03,completed,2025-09-03 11:09:31
1390,1,2025-09-03,completed,2025-09-03 11:38:06
1391,1,2025-09-03,completed,2025-09-03 09:01:09
1392,1,2025-09-03,cancelled,2025-09-03 06:42:52
1393,1,2025-09-03,completed,2025-09-03 12:13:02
1394,1,2025-09-03,completed,2025-09-03 00:06:58
1395,1,2025-09-03,processing,2025-09-03 00:12:54
1396,1,2025-09-03,completed,2025-09-03 09:55:07
1397,1,2025-09-03,completed,2025-09-03 14:17:37
1398,1,2025-09-03,completed,2025-09-03 19:26:09
1399,1,2025-09-03,completed,2025-09-03 14:28:59
1400,1,2025-09-03,completed,2025-09-03 08:37:16
1401,1,2025-09-03,completed,2025-09-03 22:20:23
1402,1,2025-09-03,completed,2025-09-03 19:09:22
1403,1,2025-09-03,completed,2025-09-03 12:14:27
1404,1,2025-09-03,processing,2025-09-03 07:22:27
1405,1,2025-09-03,returned,2025-09-03 02:40:33
1406,1,2025-09-03,completed,2025-09-03 14:58:37
1407,1,2025-09-03,completed,2025-09-03 17:18:40
1408,1,2025-09-03,processing,2025-09-03 18:02:06
1409,1,2025-09-03,completed,2025-09-03 21:42:50
1410,1,2025-09-03,completed,2025-09-03 08:27:12
1411,1,2025-09-03,completed,2025-09-03 00:54:51
1412,1,2025-09-03,completed,2025-09-03 15:53:07
1413,1,2025-09-03,completed,2025-09-03 04:12:07
1414,1,2025-09-03,completed,2025-09-03 09:02:34
1415,1,2025-09-03,completed,2025-09-03 22:52:27
1416,1,2025-09-03,completed,2025-09-03 11:47:43
1417,1,2025-09-03,completed,2025-09-03 04:03:12
1418,1,2025-09-03,completed,2025-09-03 19:08:56
1419,1,2025-09-03,completed,2025-09-03 14:22:26
1420,1,2025-09-03,processing,2025-09-03 05:36:30
1421,1,2025-09-03,completed,2025-09-03 06:09:36
1422,1,2025-09-03,completed,2025-09-03 02:26:26
1423,1,2025-09-03,completed,2025-09-03 14:46:35
1424,1,2025-09-03,processing,2025-09-03 18:38:03
1425,1,2025-09-03,completed,2025-09-03 03:54:31
1426,1,2025-09-03,completed,2025-09-03 07:09:42
1427,1,2025-09-03,processing,2025-09-03 18:41:20
1428,1,2025-09-03,returned,2025-09-03 01:44:51
1429,1,2025-09-03,completed,2025-09-03 12:18:15
1430,1,2025-09-03,completed,2025-09-03 05:45:35
1431,1,2025-09-03,cancelled,2025-09-03 02:13:12
1432,1,2025-09-03,completed,2025-09-03 16:25:30
1433,1,2025-09-03,completed,2025-09-03 13:06:16
1434,1,2025-09-03,completed,2025-09-03 05:08:37
1435,1,2025-09-03,completed,2025-09-03 10:52:51
1436,1,2025-09-03,processing,2025-09-03 10:38:20
1437,1,2025-09-03,returned,2025-09-03 19:38:19
1438,1,2025-09-03,returned,2025-09-03 11:25:50
1439,1,2025-09-03,completed,2025-09-03 11:14:20
1440,1,2025-09-03,completed,2025-09-03 20:46:36
1441,1,2025-09-03,completed,2025-09-03 13:09:01
1442,1,2025-09-03,cancelled,2025-09-03 07:49:44
1443,1,2025-09-03,completed,2025-09-03 16:57:58
1444,1,2025-09-03,completed,2025-09-03 07:05:45
1445,1,2025-09-03,completed,2025-09-03 03:50:36
1446,1,2025-09-03,completed,2025-09-03 11:56:21
1447,1,2025-09-03,completed,2025-09-03 19:08:38
1448,1,2025-09-03,completed,2025-09-03 15:53:03
1449,1,2025-09-03,completed,2025-09-03 17:50:46
1450,1,2025-09-03,completed,2025-09-03 18:01:26
1451,1,2025-09-03,cancelled,2025-09-03 10:25:24
1452,1,2025-09-03,completed,2025-09-03 18:03:47
1453,1,2025-09-03,completed,2025-09-03 08:00:03
1454,1,2025-09-03,completed,2025-09-03 16:01:39
1455,1,2025-09-03,completed,2025-09-03 19:34:02
1456,1,2025-09-03,completed,2025-09-03 16:36:00
1457,1,2025-09-03,completed,2025-09-03 02:55:36
1458,1,2025-09-03,completed,2025-09-03 07:56:25
1459,1,2025-09-03,cancelled,2025-09-03 04:01:27
1460,1,2025-09-03,returned,2025-09-03 23:07:14
1461,1,2025-09-03,processing,2025-09-03 01:52:05
1462,1,2025-09-03,completed,2025-09-03 06:09:15
1463,1,2025-09-03,completed,2025-09-03 21:58:47
1464,1,2025-09-03,returned,2025-09-03 22:35:32
1465,1,2025-09-03,processing,2025-09-03 20:28:42
1466,1,2025-09-03,completed,2025-09-03 06:40:19
1467,1,2025-09-03,cancelled,2025-09-03 16:02:11
1468,1,2025-09-03,completed,2025-09-03 07:29:59
1469,1,2025-09-03,processing,2025-09-03 19:07:11
1470,1,2025-09-03,completed,2025-09-03 04:53:18
1471,1,2025-09-03,completed,2025-09-03 00:18:25
1472,1,2025-09-03,completed,2025-09-03 00:04:04
1473,1,2025-09-03,completed,2025-09-03 21:54:31
1474,1,2025-09-03,completed,2025-09-03 15:40:29
1475,1,2025-09-03,completed,2025-09-03 08:14:24
1476,1,2025-09-03,completed,2025-09-03 16:30:30
1477,1,2025-09-03,cancelled,2025-09-03 06:54:31
1478,1,2025-09-03,completed,2025-09-03 07:14:57
1479,1,2025-09-03,completed,2025-09-03 08:28:32
1480,1,2025-09-03,completed,2025-09-03 06:35:13
1481,1,2025-09-03,completed,2025-09-03 10:52:23
1482,1,2025-09-03,returned,2025-09-03 20:54:52
1483,1,2025-09-03,processing,2025-09-03 09:57:27
1484,1,2025-09-03,completed,2025-09-03 18:14:33
1485,1,2025-09-03,completed,2025-09-03 08:17:08
1486,1,2025-09-03,completed,2025-09-03 15:26:10
1487,1,2025-09-03,returned,2025-09-03 20:08:56
1488,1,2025-09-03,completed,2025-09-03 23:21:48
1489,1,2025-09-03,completed,2025-09-03 10:48:10
1490,1,2025-09-03,completed,2025-09-03 15:10:08
1491,1,2025-09-03,cancelled,2025-09-03 12:08:35
1492,1,2025-09-03,completed,2025-09-03 07:01:18
1493,1,2025-09-03,completed,2025-09-03 19:16:40
1494,1,2025-09-03,completed,2025-09-03 22:07:02
1495,1,2025-09-03,completed,2025-09-03 21:46:01
1496,1,2025-09-03,returned,2025-09-03 03:06:05
1497,1,2025-09-03,completed,2025-09-03 11:24:07
1498,1,2025-09-03,cancelled,2025-09-03 05:31:23
1499,1,2025-09-03,cancelled,2025-09-03 07:08:04
1500,1,2025-09-03,completed,2025-09-03 18:03:49
1501,1,2025-09-03,completed,2025-09-03 17:06:37
1502,1,2025-09-03,completed,2025-09-03 05:11:05
1503,1,2025-09-03,completed,2025-09-03 00:19:40
1504,1,2025-09-03,cancelled,2025-09-03 03:43:20
1505,1,2025-09-03,returned,2025-09-03 01:41:39
1506,1,2025-09-03,completed,2025-09-03 16:12:55
1507,1,2025-09-03,completed,2025-09-03 04:15:12
1508,1,2025-09-03,completed,2025-09-03 21:03:50
1509,1,2025-09-03,completed,2025-09-03 08:18:27
1510,1,2025-09-03,completed,2025-09-03 21:16:05
1511,1,2025-09-03,completed,2025-09-03 16:55:39
1512,1,2025-09-03,completed,2025-09-03 00:12:21
1513,1,2025-09-03,completed,2025-09-03 11:38:16
1514,1,2025-09-03,processing,2025-09-03 11:27:35
1515,1,2025-09-03,completed,2025-09-03 05:03:44
1516,1,2025-09-03,completed,2025-09-03 10:07:27
1517,1,2025-09-03,completed,2025-09-03 19:30:52
1518,1,2025-09-03,cancelled,2025-09-03 03:39:17
1519,1,2025-09-03,completed,2025-09-03 20:34:53
1520,1,2025-09-03,completed,2025-09-03 16:59:16
1551,1,2025-09-04,completed,2025-09-04 06:53:51
1552,1,2025-09-04,completed,2025-09-04 07:11:01
1553,1,2025-09-04,returned,2025-09-04 08:19:35
1554,1,2025-09-04,completed,2025-09-04 23:33:50
1555,1,2025-09-04,returned,2025-09-04 02:05:08
1556,1,2025-09-04,completed,2025-09-04 06:47:47
1557,1,2025-09-04,returned,2025-09-04 04:58:25
1558,1,2025-09-04,processing,2025-09-04 14:37:07
1559,1,2025-09-04,completed,2025-09-04 15:54:30
1560,1,2025-09-04,completed,2025-09-04 11:57:58
1561,1,2025-09-04,cancelled,2025-09-04 06:39:40
1562,1,2025-09-04,completed,2025-09-04 01:14:55
1563,1,2025-09-04,completed,2025-09-04 20:38:22
1564,1,2025-09-04,cancelled,2025-09-04 22:26:13
1565,1,2025-09-04,completed,2025-09-04 01:26:49
1566,1,2025-09-04,completed,2025-09-04 20:58:30
1567,1,2025-09-04,completed,2025-09-04 15:56:19
1568,1,2025-09-04,completed,2025-09-04 11:08:12
1569,1,2025-09-04,completed,2025-09-04 13:05:56
1570,1,2025-09-04,completed,2025-09-04 10:36:32
1571,1,2025-09-04,processing,2025-09-04 13:21:51
1572,1,2025-09-04,completed,2025-09-04 09:57:27
1573,1,2025-09-04,completed,2025-09-04 04:51:38
1574,1,2025-09-04,completed,2025-09-04 16:47:20
1575,1,2025-09-04,completed,2025-09-04 00:41:23
1576,1,2025-09-04,completed,2025-09-04 06:21:38
1577,1,2025-09-04,completed,2025-09-04 13:10:29
1578,1,2025-09-04,processing,2025-09-04 02:21:31
1579,1,2025-09-04,completed,2025-09-04 10:50:40
1580,1,2025-09-04,completed,2025-09-04 22:00:14
1581,1,2025-09-04,completed,2025-09-04 14:56:18
1582,1,2025-09-04,completed,2025-09-04 01:00:18
1583,1,2025-09-04,completed,2025-09-04 12:36:54
1584,1,2025-09-04,completed,2025-09-04 00:45:22
1585,1,2025-09-04,completed,2025-09-04 12:30:18
1586,1,2025-09-04,completed,2025-09-04 03:30:50
1587,1,2025-09-04,completed,2025-09-04 20:38:25
1588,1,2025-09-04,completed,2025-09-04 08:30:01
1589,1,2025-09-04,completed,2025-09-04 07:04:25
1590,1,2025-09-04,completed,2025-09-04 06:56:33
1591,1,2025-09-04,completed,2025-09-04 16:20:28
1592,1,2025-09-04,completed,2025-09-04 23:20:06
1593,1,2025-09-04,completed,2025-09-04 17:38:36
1594,1,2025-09-04,completed,2025-09-04 23:52:39
1595,1,2025-09-04,cancelled,2025-09-04 05:45:32
1596,1,2025-09-04,completed,2025-09-04 01:16:22
1597,1,2025-09-04,cancelled,2025-09-04 04:19:12
1598,1,2025-09-04,completed,2025-09-04 13:44:50
1599,1,2025-09-04,returned,2025-09-04 04:27:19
1600,1,2025-09-04,cancelled,2025-09-04 00:31:14
1601,1,2025-09-04,completed,2025-09-04 11:26:37
1602,1,2025-09-04,completed,2025-09-04 22:36:38
1603,1,2025-09-04,returned,2025-09-04 12:48:25
1681,1,2025-09-05,completed,2025-09-05 13:21:28
1682,1,2025-09-05,completed,2025-09-05 08:33:59
